Date,cf_200,cf_2000
2018-01-03,0.695435,0.225322
2018-01-08,0.583756,0.238912
2018-01-13,0.790933,0.465745
2018-01-18,0.330770,0.009082
2018-01-23,0.017891,0.000033
2018-01-28,0.989556,0.917959
2018-02-02,0.488502,0.161089
2018-02-07,0.419496,0.224019
2018-02-12,0.011253,0.000450
2018-02-17,0.000276,0.000000
2018-02-22,0.168651,0.060617
2018-02-27,0.019013,0.000076
2018-03-04,0.710637,0.470353
2018-03-09,0.760859,0.490085
2018-03-14,0.000000,0.000000
2018-03-19,0.016586,0.002344
2018-03-24,0.574930,0.256312
2018-03-29,0.118135,0.018052
2018-04-03,0.912152,0.802021
2018-04-08,0.065517,0.018786
2018-04-13,0.367062,0.117851
2018-04-18,0.969304,0.818719
2018-04-23,0.249267,0.066090
2018-04-28,0.248497,0.179048
2018-05-03,0.769543,0.225530
2018-05-08,0.001755,0.000000
2018-05-13,0.605844,0.108958
2018-05-18,0.070112,0.006376
2018-05-23,0.000000,0.000000
2018-05-28,0.179838,0.034778
2018-06-02,0.002826,0.000227
2018-06-07,0.762700,0.653395
2018-06-12,0.370294,0.127306
2018-06-17,0.097711,0.000405
2018-06-22,0.000858,0.000000
2018-06-27,0.718437,0.246427
2018-07-02,0.821394,0.343316
2018-07-07,0.221900,0.049559
2018-07-12,0.006327,0.000000
2018-07-17,0.398529,0.251878
2018-07-22,0.736751,0.265442
2018-07-27,0.628420,0.194989
2018-08-01,0.149949,0.002644
2018-08-06,0.234947,0.000745
2018-08-11,0.409763,0.063966
2018-08-16,0.000000,0.000000
2018-08-21,0.684629,0.547121
2018-08-26,0.452328,0.004640
2018-08-31,0.579000,0.211120
2018-09-05,0.519821,0.198189
2018-09-10,0.491156,0.025947
2018-09-15,0.343562,0.024047
2018-09-20,0.355008,0.009820
2018-09-25,0.234533,0.002358
2018-09-30,0.083847,0.039012
2018-10-05,0.846940,0.727314
2018-10-10,0.000051,0.000000
2018-10-15,0.028947,0.001460
2018-10-20,0.355248,0.161435
2018-10-25,0.221543,0.108106
2018-10-30,0.617918,0.217749
2018-11-04,0.011347,0.000174
2018-11-09,0.783836,0.267863
2018-11-14,0.047794,0.005406
2018-11-19,0.290138,0.064508
2018-11-24,0.124863,0.060281
2018-11-29,0.218836,0.099879
2018-12-04,0.110870,0.029490
2018-12-09,0.336645,0.004834
2018-12-14,0.966578,0.850905
2018-12-19,0.358040,0.221614
2018-12-24,0.000000,0.000000
2018-12-29,0.639583,0.041627
2019-01-03,0.808500,0.522881
2019-01-08,0.934366,0.602780
2019-01-13,0.511718,0.240974
2019-01-18,0.399039,0.166359
2019-01-23,0.359765,0.121309
2019-01-28,0.000003,0.000000
2019-02-02,0.432214,0.196187
2019-02-07,0.195074,0.103316
2019-02-12,0.804891,0.334861
2019-02-17,0.000000,0.000000
2019-02-22,0.455303,0.416152
2019-02-27,0.743751,0.392862
2019-03-04,0.054846,0.018139
2019-03-09,0.729328,0.285928
2019-03-14,0.668363,0.083551
2019-03-19,0.625498,0.043123
2019-03-24,0.902334,0.633990
2019-03-29,0.295465,0.148676
2019-04-03,0.299503,0.168428
2019-04-08,0.559552,0.285505
2019-04-13,0.167547,0.064865
2019-04-18,0.294522,0.074214
2019-04-23,0.612335,0.305872
2019-04-28,0.531763,0.314910
2019-05-03,0.078175,0.000093
2019-05-08,0.874669,0.677739
2019-05-13,0.999588,0.997686
2019-05-18,0.476240,0.090163
2019-05-23,0.846185,0.606763
2019-05-28,0.847787,0.271989
2019-06-02,0.999564,0.999628
2019-06-07,0.858911,0.610688
2019-06-12,0.478376,0.036409
2019-06-17,0.730394,0.467834
2019-06-22,0.730802,0.333588
2019-06-27,0.814814,0.404712
2019-07-02,0.418176,0.253059
2019-07-07,0.708147,0.196054
2019-07-12,0.298269,0.129923
2019-07-17,0.568466,0.281571
2019-07-22,0.366001,0.014395
2019-07-27,0.153373,0.068326
2019-08-01,0.440195,0.199383
2019-08-06,0.846708,0.514827
2019-08-11,0.706589,0.365814
2019-08-16,0.037259,0.000482
2019-08-21,0.473197,0.090641
2019-08-26,0.567626,0.312201
2019-08-31,0.660118,0.367944
2019-09-05,0.134401,0.001024
2019-09-10,0.584893,0.082987
2019-09-15,0.330151,0.076309
2019-09-20,0.591480,0.212185
2019-09-25,0.234544,0.084935
2019-09-30,0.779431,0.418869
2019-10-05,0.179716,0.101076
2019-10-10,0.355166,0.003184
2019-10-15,0.902755,0.779280
2019-10-20,0.778533,0.323861
2019-10-25,0.444241,0.050654
2019-10-30,0.339588,0.165313
2019-11-04,0.444238,0.294884
2019-11-09,0.573203,0.215822
2019-11-14,0.126170,0.039154
2019-11-19,0.901536,0.750200
2019-11-24,0.816359,0.624795
2019-11-29,0.094808,0.039861
2019-12-04,0.091831,0.010935
2019-12-09,0.108821,0.006168
2019-12-14,0.295715,0.110443
2019-12-19,0.000000,0.000000
2019-12-24,0.574246,0.185498
2019-12-29,0.847835,0.607920
2020-01-03,0.963228,0.885975
2020-01-08,0.109338,0.000019
2020-01-13,0.455510,0.266059
2020-01-18,0.032899,0.001950
2020-01-23,0.818680,0.469934
2020-01-28,0.878260,0.665836
2020-02-02,0.728867,0.491288
2020-02-07,0.481704,0.342490
2020-02-12,0.000001,0.000000
2020-02-17,0.127821,0.055776
2020-02-22,0.999748,0.999758
2020-02-27,0.001640,0.000000
2020-03-03,0.098422,0.045873
2020-03-08,0.524553,0.022103
2020-03-13,0.000157,0.000000
2020-03-18,0.396088,0.238092
2020-03-23,0.557250,0.194658
2020-03-28,0.620875,0.188148
2020-04-02,0.644597,0.237723
2020-04-07,0.578896,0.332761
2020-04-12,0.616795,0.193599
2020-04-17,0.926348,0.830001
2020-04-22,0.023293,0.004365
2020-04-27,0.574576,0.396948
2020-05-02,0.740341,0.291724
2020-05-07,0.489163,0.092714
2020-05-12,0.732814,0.179716
2020-05-17,0.233697,0.057565
2020-05-22,0.000970,0.000000
2020-05-27,0.952589,0.852126
2020-06-01,0.022886,0.014730
2020-06-06,0.000000,0.000000
2020-06-11,0.137776,0.019082
2020-06-16,0.871927,0.558953
2020-06-21,0.063691,0.008970
2020-06-26,0.624417,0.368472
2020-07-01,0.000000,0.000000
2020-07-06,0.000000,0.000000
2020-07-11,0.022465,0.000000
2020-07-16,0.972586,0.768670
2020-07-21,0.273191,0.088174
2020-07-26,0.027877,0.003061
2020-07-31,0.722173,0.367043
2020-08-05,0.291344,0.007935
2020-08-10,0.678077,0.517503
